,id,text,annotations,meta,annotation_approver,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7,aspect8,aspect9
1231,889683,sản_phẩm ưng_ý ủng_hộ shop lâu_dài,"[{'label': 331, 'user': 15}]","{'review_id': 725, 'comment': 'Sản phẩm rất ưng ý. Sẽ ủng hộ shop lâu dài.', 'annotations': {'18': ['other'], '22': ['other']}}",,0,0,0,0,0,0,0,0,1
1232,889682,máy hơi xấu oke,"[{'label': 345, 'user': 15}]","{'review_id': 1651, 'comment': 'Máy hơi xấu. Còn lại ok', 'annotations': {'26': ['mẫu mã -'], '24': ['other']}}",,0,1,0,0,0,0,0,0,0
1233,889681,máy_ngon mua shop 2 hàng chất_lượng mua máy 98 - 99 % vết xước pin 84 % mua,"[{'label': 345, 'user': 15}]","{'review_id': 1940, 'comment': 'Máy ngon, đã mua của shop 2 lần vì hàng chất lượng. Mua máy 98-99% nhưng chỉ có một vài vết xước nhỏ,pin 84%. Nói chung rất đáng mua ạ', 'annotations': {'26': ['mẫu mã -'], '24': ['other']}}",,0,1,0,0,0,0,0,0,0
1234,889680,sản_phẩm ok trục_trặc xíu giao hàng tạm bỏ_qua đc ghét 50 ký_tự,"[{'label': 335, 'user': 15}, {'label': 331, 'user': 15}]","{'review_id': 1933, 'comment': 'Sản phẩm ok. Có trục trặc xíu giao hàng nhưng tạm bỏ qua đc. Ghét cái 50 ký tự này quá', 'annotations': {'26': ['ship -'], '24': ['other']}}",,0,0,0,1,0,0,0,0,1
1235,889679,giao hàng siêu nhanh máy ổn tầm giá shop nhìu mẹ,"[{'label': 332, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 2185, 'comment': 'Giao hàng siêu nhanh. Máy ổn trong tầm giá. Cảm ơn shop nhìu nhé. Chắc là mẹ sẽ rất thích', 'annotations': {'16': ['ship +'], '21': ['giá +', 'ship +']}}",,0,0,0,1,1,0,0,0,0
1236,889678,shop phục_vụ nhiệt trẻ_con oke ngon bổ rẻ,"[{'label': 340, 'user': 15}]","{'review_id': 2391, 'comment': 'Shop phục vụ nhiệt tình,mua cho trẻ con dùng thì ok rồi ngon bổ rẻ', 'annotations': {'16': ['dịch vụ +'], '21': ['dịch vụ +']}}",,0,0,0,0,0,0,1,0,0
1237,889677,hài_lòng máy y_như không 1 vết trầy_xước phần_mềm êm lắm pin ổn nhe ) loa lớn ầm_ầm,"[{'label': 342, 'user': 15}, {'label': 344, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 1391, 'comment': 'Nói chung là hài lòng, máy y như mới ko 1 vết trầy xước nào hết, phần mềm thì cũng êm lắm, pin xài ổn định,trâu(ko biết lâu ngày thì sao nhe), loa cũng lớn ầm ầm', 'annotations': {'26': ['mẫu mã +', 'cấu hình +', 'hiệu năng +'], '24': ['cấu hình +', 'mẫu mã +']}}",,1,1,1,0,0,0,0,0,0
1238,889676,tốt ổn chất_lượng một,"[{'label': 331, 'user': 15}]","{'review_id': 2192, 'comment': '\nTốt. Hiện tại thì ổn còn chất lượng phải dùng một thời gian rồi mới biết', 'annotations': {'16': ['other'], '21': ['trash']}}",,0,0,0,0,0,0,0,0,1
1239,889675,điện_thoại đẹp y_nguyên,"[{'label': 344, 'user': 15}]","{'review_id': 2671, 'comment': 'Điện thoại đẹp.  Y nguyên.', 'annotations': {'16': ['mẫu mã +'], '21': ['trash']}}",,0,1,0,0,0,0,0,0,0
1240,889674,cảm_giác máy hơi đơ 1 chút hơi chậm đều ổn,"[{'label': 343, 'user': 15}]","{'review_id': 2125, 'comment': 'Cảm giác máy hơi đơ 1 chút, hơi chậm, còn lại đều ổn', 'annotations': {'16': ['hiệu năng -'], '21': ['hiệu năng -']}}",,0,0,1,0,0,0,0,0,0
1241,889673,thử ổn mong bền,"[{'label': 331, 'user': 15}]","{'review_id': 1271, 'comment': 'hiện tại dùng thử vẫn ổn. mong sẽ bền', 'annotations': {'24': ['other'], '26': ['other']}}",,0,0,0,0,0,0,0,0,1
1242,889672,máy_mượt màn_hình đẹp loa kép chất_lượng 5 không thương_tiếc,"[{'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 1448, 'comment': 'Máy mượt, màn hình rất đẹp, loa kép chất lượng. 5 sao không thương tiếc', 'annotations': {'26': ['cấu hình +', 'hiệu năng +'], '24': ['cấu hình +', 'hiệu năng +']}}",,1,0,1,0,0,0,0,0,0
1243,889671,đẹp ổn lỗ cắm tai_nghe hỏng,"[{'label': 347, 'user': 15}, {'label': 344, 'user': 15}]","{'review_id': 2868, 'comment': 'Rất đẹp dùng ổn \nNhưng lỗ cắm tai nghe hỏng', 'annotations': {'16': ['phụ kiện -', 'mẫu mã +'], '21': ['trash']}}",,1,1,0,0,0,0,0,0,0
1244,889670,hàng đúng như mô_tả hình_thức đẹp đóng_gói kỹ máy tốt giá hợp_lý chấm 5 shop,"[{'label': 332, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 882, 'comment': 'Hàng nhận được đúng như mô tả. Hình thức rất đẹp. Đóng gói kỹ. Máy dùng tốt. Giá hợp lý. Chấm 5 sao cho shop.', 'annotations': {'18': ['giá +', 'ship +', 'mẫu mã +'], '22': ['mẫu mã +']}}",,0,1,0,1,1,0,0,0,0
1245,889669,sản_phẩm đẹp giao hành nhanh shop nhiệt_tình duyệt mua,"[{'label': 340, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 578, 'comment': 'Sản phẩm đẹp giao hành nhanh shop nhiệt tình duyệt mọi người nên mua', 'annotations': {'18': ['dịch vụ +', 'ship +', 'mẫu mã +'], '22': ['dịch vụ +', 'ship +']}}",,0,1,0,1,0,0,1,0,0
1246,889668,dán màn_hình lệch camera,"[{'label': 331, 'user': 15}]","{'review_id': 1113, 'comment': 'Dán màn hình bị lệch ở camera trước', 'annotations': {'24': ['other'], '26': ['trash']}}",,0,0,0,0,0,0,0,0,1
1247,889667,hàng nguyên niêm_phong tem niêm_phong mua giá sale oke !,"[{'label': 332, 'user': 15}, {'label': 338, 'user': 15}]","{'review_id': 2595, 'comment': 'Hàng nguyên seal , có tem niêm phong . Mua được giá sale rất okee !', 'annotations': {'16': ['giá +', 'chính hãng +'], '21': ['giá +']}}",,0,0,0,0,1,1,0,0,0
1248,889666,shop giao hàng nhanh chiều hôm_qua đặt_hàng trưa máy đóng_gói cẩn_thận đầy_đủ sim ghép que chọc sim máy oke shop thay pin 100 % máy đúng như shop mô_tả ủng_hộ shop chúc shop đắt hàng,"[{'label': 346, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 1705, 'comment': 'shop giao hàng quá nhanh chiều hôm qua đặt hàng trưa nay đã có máy. đóng gói cẩn thận đầy đủ sim ghép que chọc sim. máy oke. shop đã thay pin 100%. máy đúng như shop mô tả. sẽ còn ủng hộ shop. chúc shop đắt hàng', 'annotations': {'26': ['phụ kiện +', 'ship +'], '24': ['ship +']}}",,1,0,0,1,0,0,0,0,0
1251,889663,hàng điện_thoại như hình máy 99 % cảm_ứng mượt_mà màn_hình đẹp chụp hình căng đét nghe gọi sóng mạnh web nhanh cày game bao mướt giá rẻ giá rẻ ngon lắm lăn_tăn hốt liền,"[{'label': 332, 'user': 15}, {'label': 344, 'user': 15}, {'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 60, 'comment': 'đã nhận hàng ,điện thoại như hình .Máy mới khoảng 99% . Cảm ứng mượt mà ,màn hình sáng đẹp .chụp hình căng đét, nghe gọi sóng mạnh. lên web nhanh Cày Game bao mướt ..giá quá rẻ giá rẻ mà sài ngon lắm các bác ạ .các bác nào lăn tăn thì hốt liền.', 'annotations': {'18': ['giá +', 'hiệu năng +', 'cấu hình +', 'mẫu mã +'], '22': ['giá +', 'hiệu năng +', 'mẫu mã +']}}",,1,1,1,0,1,0,0,0,0
1252,889662,giao hàng siêu nhanh í mong ổn,"[{'label': 334, 'user': 15}]","{'review_id': 2389, 'comment': 'Giao hàng siêu nhanh luôn í. Mong là dùng ổn', 'annotations': {'16': ['ship +'], '21': ['ship +']}}",,0,0,0,1,0,0,0,0,0
1253,889661,máy màn đẹp mỏng nhẹ cảm_ứng ngon nhạy chiến liên_quân ok tốc chiến ổn mua cày game hợp_lý pubg không gánh game cơ_bản quất ổn tiền 5 shop,"[{'label': 332, 'user': 15}, {'label': 344, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 1173, 'comment': 'Máy màn đẹp, khá mỏng nhẹ cảm ứng ngon nhạy. Dùng chiến liên quân ok, tốc chiến ổn, mua con này cày game hợp lý, pubg thì không gánh được còn game cơ bản quất ổn  đáng tiền, 5 sao cho shop', 'annotations': {'24': ['cấu hình +'], '26': ['cấu hình +', 'mẫu mã +']}}",,1,1,0,0,1,0,0,0,0
1255,889659,chất_lượng sản_phẩm tốt đóng_gói cẩn_thận giao hàng nhanh,"[{'label': 334, 'user': 15}]","{'review_id': 2872, 'comment': 'Chất lượng sản phẩm tốt, đóng gói cẩn thận, giao hàng nhanh.', 'annotations': {'16': ['ship +'], '21': ['ship +']}}",,0,0,0,1,0,0,0,0,0
1256,889658,mua sản_phẩm đúng y,"[{'label': 331, 'user': 15}]","{'review_id': 1048, 'comment': 'Đã mua nhận dc sản phẩm đúng y', 'annotations': {'24': ['other'], '26': ['other']}}",,0,0,0,0,0,0,0,0,1
1257,889657,sản_phẩm ok mong ủng_hộ shop 👍,"[{'label': 331, 'user': 15}]","{'review_id': 2437, 'comment': 'Sản phẩm ok. Rất mong có thêm cơ hội ủng hộ shop 👍', 'annotations': {'16': ['other'], '21': ['trash']}}",,0,0,0,0,0,0,0,0,1
1258,889656,hàng oke một máy tuổi_đời trừ pin ảo hiện 37 % tụt ohats 0 % máy vân shop gửi ốp che vân làm_ăn 😂,"[{'label': 337, 'user': 15}, {'label': 347, 'user': 15}]","{'review_id': 1565, 'comment': 'Hàng khá ok với một con máy đã có tuổi đời khá lâu, trừ cái pin ảo quá hiện 37% tụt ohats 0% luôn\nThêm nữa máy có vân tay mà shop gửi cái ốp che luôn cả vân tay thì làm ăn gì nữa 😂', 'annotations': {'26': ['phụ kiện -', 'cấu hình -'], '24': ['other']}}",,1,0,0,0,0,0,0,1,0
1261,889653,hài_lòng shop nhiệt_tình tư_vấn kĩ,"[{'label': 340, 'user': 15}]","{'review_id': 2466, 'comment': 'Rất hài lòng. Shop nhiệt tình, tư vấn kĩ. Cảm ơn', 'annotations': {'16': ['dịch vụ +'], '21': ['dịch vụ +']}}",,0,0,0,0,0,0,1,0,0
1262,889652,pin đêm mất 2 vạch,"[{'label': 347, 'user': 15}]","{'review_id': 1628, 'comment': 'Pin để qua đêm mất 2 vạch là sao', 'annotations': {'26': ['cấu hình -'], '24': ['other']}}",,1,0,0,0,0,0,0,0,0
1263,889651,máy ổn ! shop uy_tín,"[{'label': 340, 'user': 15}]","{'review_id': 2985, 'comment': 'Máy rất ổn! Shop rất uy tín', 'annotations': {'16': ['dịch vụ +'], '21': ['trash']}}",,0,0,0,0,0,0,1,0,0
1264,889650,hàng chuẩn shop uy_tín giao hàng đúng sản_phẩm ứng_dụng tốt pin như shop quảng_cáo hài_lòng phong_cách phục_vụ shop chế_độ hậu_mãi tốt quảng_cáo người_thân bạn_bè ủng_hộ,"[{'label': 344, 'user': 15}, {'label': 340, 'user': 15}, {'label': 342, 'user': 15}, {'label': 334, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 393, 'comment': 'Hàng quá chuẩn luôn, mình thấy shop rất uy tín, giao hàng đúng ngày, sản phẩm mới 98%-99%,test qua các ứng dụng rất tốt, pin trâu,đúng như shop quảng cáo, rất hài lòng về phong cách phục vụ của shop chế độ hậu mãi rất tốt, sẽ quảng cáo đến người thân và bạn bè ủng hộ shop....5*', 'annotations': {'18': ['cấu hình +', 'hiệu năng +', 'ship +', 'dịch vụ +'], '22': ['hiệu năng +', 'ship +']}}",,1,1,1,1,0,0,1,0,0
1265,889649,sản_phẩm bước_đầu ok máy chạy mượt đồng_tiền bát gạo thiết_kế sang_trọng đẹp tốc_độ chê chụp hình sắc nét lướt web nhanh màn_hình đẹp pin ổn sim sóng tốt loa to rõ_ràng giông như shop mô_tả giá_cả shop tốt shop,"[{'label': 332, 'user': 15}, {'label': 344, 'user': 15}, {'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 1685, 'comment': 'tôi đang sử dụng sản phẩm. bước đầu thấy rất ok.  Máy chạy mượt đáng đồng tiền bát gạo bỏ ra. Thiết kế sang trọng, đẹp, tốc độ xử lý khỏi phải chê chụp hình sắc nét. lướt web nhanh. màn hình đẹp. pin ổn. sim sóng tốt, loa to, rõ ràng. giông như shop mô tả. mà giá cả shop quá tốt so với các shop khác', 'annotations': {'26': ['giá +', 'cấu hình +', 'mẫu mã +', 'hiệu năng +'], '24': ['hiệu năng +', 'giá +', 'cấu hình +']}}",,1,1,1,0,1,0,0,0,0
1266,889648,máy 2 ok tội máy bắt sóng wifi hơi yếu máy xước mặt không ảnh_hưởng lắm máy oke hơi tiếc sạc máy 5v2a sạc,"[{'label': 345, 'user': 15}, {'label': 347, 'user': 15}]","{'review_id': 2180, 'comment': 'Máy sau khi sài khoảng 2 ngày thấy rất ok, mỗi tội là máy bắt sóng wifi hơi yếu máy bị xước mặt sau khá nhiều nhưng ko ảnh hưởng j lắm nói chung là máy ok hơi tiếc là sạc máy chỉ là 5v2a sạc khá lâu', 'annotations': {'16': ['mẫu mã -', 'cấu hình -'], '21': ['mẫu mã -', 'cấu hình -']}}",,1,1,0,0,0,0,0,0,0
1267,889647,gói cẩn thân chưa kích_hoạt bảo_hành,"[{'label': 334, 'user': 15}]","{'review_id': 1725, 'comment': 'Đã nhận hàng,đóng gói cẩn thân. Tuy nhiên chưa kích hoạt được bảo hành. Mình yêu cầu hỗ trợ', 'annotations': {'26': ['ship +'], '24': ['ship +']}}",,0,0,0,1,0,0,0,0,0
1268,889646,điện_thoại tốt đầy_đủ oke shop,"[{'label': 344, 'user': 15}]","{'review_id': 2967, 'comment': 'Điện thoại rất tốt. Mới đầy đủ . sử dụng rất oke. Cảm ơn shop nhiều', 'annotations': {'16': ['phụ kiện +'], '21': ['trash']}}",,0,1,0,0,0,0,0,0,0
1269,889645,giao hàng nhanh nguyên kiện mới_toanh màu tím mộng_mơ ghê mua mẹ không,"[{'label': 338, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 461, 'comment': 'Giao hàng nhanh. Nguyên kiện mới toanh. Màu tím mộng mơ thích ghê. Mua cho mẹ sử dụng nên k có yêu cầu gì cao.', 'annotations': {'18': ['mẫu mã +', 'chính hãng +', 'ship +'], '22': ['ship +']}}",,0,1,0,1,0,1,0,0,0
1272,889642,máy đẹp hoàn_thiện tốt cấu_hình mạnh_mẽ pin trâu cảm_ứng mượt_mà lướt êm_ái màu_sắc rực_rỡ như mong_đợi hài_lòng sản_phẩm shop phục_vụ nhiệt_tình giao hàng đúng hẹn chất_lượng đúng như quảng_bá an_tâm sản_phẩm shop,"[{'label': 346, 'user': 15}, {'label': 344, 'user': 15}, {'label': 340, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 836, 'comment': 'Máy rất đẹp, hoàn thiện tốt, cấu hình mạnh mẽ, pin trâu, cảm ứng mượt mà lướt êm ái, màu sắc rực rỡ như mong đợi, mình hài lòng về sản phẩm, shop phục vụ nhiệt tình, giao hàng đúng hẹn chất lượng đúng như quảng bá, mọi người nên an tâm sử dụng các sản phẩm của shop,', 'annotations': {'18': ['ship +', 'dịch vụ +', 'hiệu năng +', 'cấu hình +', 'mẫu mã +'], '22': ['dịch vụ +', 'mẫu mã +']}}",,1,1,0,1,0,0,1,0,0
1274,889640,giá_cả sản_phẩm mua mất một tem bảo_hành dán trồng màn_hình cạo đi mất bảo_hành không ok,"[{'label': 332, 'user': 15}]","{'review_id': 2439, 'comment': 'So về giá cả thì sản phẩm rất đáng mua . Mất một sao vì tem bảo hành dán trồng lên màn hình mà cạo đi thì mất bảo hành còn để thì cũng không được . Nhưng mà cũng ok.', 'annotations': {'16': ['giá +'], '21': ['giá +']}}",,0,0,0,0,1,0,0,0,0
1275,889639,ưu_điểm : pin trâu youtube tầm 15 tiếng điện_thoại mỏng nhẹ camera đẹp sạc pin nhanh : màn_hình cầm nghiêng 1 chút đổi màu chỉnh màu nhiệt_độ hiển_thị ngả vàng nổi vân nhiễu màu dính mồ_hôi màu_sắc super amoled rực_rỡ chói mắt,"[{'label': 344, 'user': 15}, {'label': 347, 'user': 15}]","{'review_id': 1244, 'comment': 'Ưu điểm: pin trâu xem Youtube tầm 15 tiếng, đt mỏng, nhẹ, camera sau đẹp, sạc pin nhanh đầy\n\nNhược điểm: màn hình khi cầm nghiêng 1 chút là bị đổi màu, dù chỉnh màu nhiệt độ rồi nhưng hiển thị vẫn còn ngả vàng, nổi vân nhiễu màu khi dính mồ hôi, màu sắc Super Amoled rực rỡ quá mức nên khá chói mắt', 'annotations': {'24': ['cấu hình -'], '26': ['mẫu mã +', 'cấu hình -']}}",,1,1,0,0,0,0,0,0,0
1276,889638,máy,"[{'label': 344, 'user': 15}, {'label': 342, 'user': 15}]","{'review_id': 273, 'comment': 'Máy đẹp,mượt', 'annotations': {'18': ['hiệu năng +', 'mẫu mã +'], '22': ['trash']}}",,0,1,1,0,0,0,0,0,0
1277,889637,đẹp shop hàng đúng hãng chức_năng hoạt_động tốt màn_hình cảm_ứng nhạy màu_sắc rực_rỡ camera chụp ảnh đẹp hoàn_hảo lắm shop giao hàng chất_lượng đúng như quảng_cáo an_tâm sản_phẩm shop,"[{'label': 338, 'user': 15}, {'label': 344, 'user': 15}, {'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 211, 'comment': 'Đẹp quá shop ơi, hàng đúng chính Hãng luôn, các chức năng hoạt động tốt, màn hình cảm ứng nhạy, màu sắc rực rỡ, camera chụp ảnh đẹp, nói chung hoàn hảo lắm, shop giao hàng chất lượng đúng như quảng cáo, mình rất an tâm khi sử dụng sản phẩm của shop,', 'annotations': {'18': ['cấu hình +', 'hiệu năng +', 'chính hãng +', 'mẫu mã +'], '22': ['hiệu năng +', 'chính hãng +']}}",,1,1,1,0,0,1,0,0,0
1278,889636,đt nguyên niêm_phong,"[{'label': 338, 'user': 15}]","{'review_id': 835, 'comment': 'Đt mới nguyên seal', 'annotations': {'18': ['chính hãng +'], '22': ['chính hãng +']}}",,0,0,0,0,0,1,0,0,0
1279,889635,niêm_phong kỹ_càng thẻ báo hành đầy_đủ ủng_hộ shop sản_phẩm oke,"[{'label': 331, 'user': 15}]","{'review_id': 782, 'comment': 'Niêm phong kỹ càng, có thẻ báo hành đầy đủ, ủng hộ shop nếu sử dụng sản phẩm ok', 'annotations': {'18': ['dịch vụ +'], '22': ['other']}}",,0,0,0,0,0,0,0,0,1
1280,889634,ưng bụng shop gê shop hàng dễ_thương lắm lun tui tui dắt họ_hàng bà_con cô_bác mua ủng_hộ shop dài_dài nè,"[{'label': 340, 'user': 15}]","{'review_id': 796, 'comment': 'Ưng bụng cái shop gê. Shop bán hàng dễ thương lắm lun. Tui là tui dắt họ hàng bà con cô bác qua mua ủng hộ shop dài dài lun nè', 'annotations': {'18': ['dịch vụ +'], '22': ['trash']}}",,0,0,0,0,0,0,1,0,0
1282,889632,3 mua máy shop ko thất_vọng ! máy ngon mượt hình_thức hơi xước dăm tí_ti không phụ_kiện đầy_đủ chức_năng ok pin tốt như lướt mãi tụt : v tuyệt_vời giá 1t1,"[{'label': 345, 'user': 15}, {'label': 336, 'user': 15}, {'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 1817, 'comment': 'Lần 3 mua máy ở shop. Ko thất vọng ! \nMáy ngon mượt, dù hình thức hơi xước dăm tí ti, ko đáng kể. Phụ kiện đầy đủ, mọi chức năng ok, pin tốt như mới lướt mãi mới chịu tụt. :v \nTuyệt vời so với giá 1t1.', 'annotations': {'26': ['cấu hình +', 'phụ kiện +', 'mẫu mã -', 'hiệu năng +'], '24': ['cấu hình +', 'phụ kiện +', 'hiệu năng +']}}",,1,1,1,0,0,0,0,1,0
